Name,price,link
"
                   Panasonic GD22 Grey (Grey, Black) 
               ","Rs. 1,444",/panasonic-gd22-grey/p/itme9rfnq7ucpw4x?pid=MOBE9RFNPGKRGJGA&al=9UVSf0Mge7RFty8l%2F0Zz6cldugMWZuE7Qdj0IGOOVqsk2wAHo0MAD%2FIU6WpiYQ%2FiYHUes6AuYvc%3D&ref=L%3A-7633487353668220372&srno=b_1163
"
                   Panasonic GD22 White (White) 
               ","Rs. 1,445",/panasonic-gd22-white/p/itme9hu38myu8h2v?pid=MOBE9HU3HCMFMM2M&al=9UVSf0Mge7RFty8l%2F0Zz6cldugMWZuE7Qdj0IGOOVqvo1cmAteiQRgLD0AbEqITG3gsWafFkkFA%3D&ref=L%3A-7633487353668220372&srno=b_1164
"
                   Intex Ultra 3000 (White, Orange) 
               ","Rs. 1,449",/intex-ultra-3000/p/itme8q7zf4mj6qgz?pid=MOBE8Q7ZM3MFQ7Z7&al=9UVSf0Mge7RFty8l%2F0Zz6cldugMWZuE7Qdj0IGOOVqsOH3JYJBCGncwA8EPzVXaXFpLYUzinVEE%3D&ref=L%3A-7633487353668220372&srno=b_1165
"
                   Celkon C9 Jumbo (White) 
               ","Rs. 1,449",/celkon-c9-jumbo/p/itme6gfza54kvg2f?pid=MOBDVGCJ5KSNYZMN&al=9UVSf0Mge7RFty8l%2F0Zz6cldugMWZuE7Qdj0IGOOVqvwVLTZ8TmgBtsWxV0MecLFxgNpLHRQA3w%3D&ref=L%3A-7633487353668220372&srno=b_1166
"
                   Spice Power 5765 (Black) 
               ","Rs. 1,449",/spice-power-5765/p/itme9hre7hfex3cz?pid=MOBE9HREFGUUVZCM&al=9UVSf0Mge7RFty8l%2F0Zz6cldugMWZuE7Qdj0IGOOVqsXUss5TGarnxSSQ40sOsoGX%2BfarWHJVt0%3D&ref=L%3A-7633487353668220372&srno=b_1167
"
                   Panasonic GD 22 Grey (Grey) 
               ","Rs. 1,449",/panasonic-gd-22-grey/p/itmeb7dnxmxxxhzm?pid=MOBEB7DN6EYTB3BP&al=9UVSf0Mge7TjQY%2BuZb%2BsCcldugMWZuE7Qdj0IGOOVquva8l%2Bl4%2B9b55myCArw6E8IbDoX9xZzUI%3D&ref=L%3A-7633487353668220372&srno=b_1168
"
                   Spice Style275 (White and Champagne) 
               ","Rs. 1,449",/spice-style275/p/itmecv6xzt5sf7rm?pid=MOBEDDVTDB2JHBEF&al=9UVSf0Mge7TjQY%2BuZb%2BsCcldugMWZuE7Qdj0IGOOVqum2PifqWo2xe86KaU9k8F4v%2BkK7mkj4rk%3D&ref=L%3A-7633487353668220372&srno=b_1169
"
                   Karbonn K52 Plus (Black) 
               ","Rs. 1,449",/karbonn-k52-plus/p/itme6gz6bxcpzshg?pid=MOBDKFV7ZPYB7HKS&al=9UVSf0Mge7TjQY%2BuZb%2BsCcldugMWZuE7Qdj0IGOOVqsu72tGITRINGU8GHZIeBKbept7An1mo80%3D&ref=L%3A-7633487353668220372&srno=b_1170
"
                   Panasonic SAATHI GD22 (GRAY) 
               ","Rs. 1,449",/panasonic-saathi-gd22/p/itmeamczyypsn7tv?pid=MOBEAMCZWMJKHMWU&al=9UVSf0Mge7TjQY%2BuZb%2BsCcldugMWZuE7Qdj0IGOOVqtIOyGdPJEQQDd8HxYSm%2FFBoqjN%2BXZTnOU%3D&ref=L%3A-7633487353668220372&srno=b_1171
"
                   Samsung Guru FM Plus (Dark Blue) 
               ","Rs. 1,449",/samsung-guru-fm-plus/p/itme9kp8frexj4wx?pid=MOBE9KP8KSW846XG&al=9UVSf0Mge7TjQY%2BuZb%2BsCcldugMWZuE7Qdj0IGOOVqvUi1U6UXyt%2BvfPXBtbpadklzIzsqtEWPI%3D&ref=L%3A-7633487353668220372&srno=b_1172
"
                   Rage Mitwa (Green, Black) 
               ","Rs. 1,449",/rage-mitwa/p/itmeahemprq8ahxh?pid=MOBEAHEMVRB75MXQ&al=9UVSf0Mge7TjQY%2BuZb%2BsCcldugMWZuE7Qdj0IGOOVquOdTsKRcshxS2igDNdV1OnpbvMXp3pnmA%3D&ref=L%3A-7633487353668220372&srno=b_1173
"
                   Karbonn K111 Plus (Black) 
               ","Rs. 1,450",/karbonn-k111-plus/p/itme5d78gxudqqky?pid=MOBE5D78W9TTKZRG&al=9UVSf0Mge7TyrGHTwxVzBMldugMWZuE7Qdj0IGOOVqsh1et8QvvPsA%2BFRYqFFcwdfi3ujtZpApY%3D&ref=L%3A-7633487353668220372&srno=b_1174
"
                   Samsung Guru Fm Plus Sm-B110e/D (White) 
               ","Rs. 1,450",/samsung-guru-fm-plus-sm-b110e-d/p/itmeayygvzdgac68?pid=MOBEAYYGAZZTGAUK&al=9UVSf0Mge7TyrGHTwxVzBMldugMWZuE7Qdj0IGOOVquIYYiNGMUjMu734dap0FtF3e5iHx5gauc%3D&ref=L%3A-7633487353668220372&srno=b_1175
"
                   Spice Power (Black, Red) 
               ","Rs. 1,450",/spice-power/p/itme8s7q9tfwupay?pid=MOBE8S7PTKUZXKCZ&al=9UVSf0Mge7TyrGHTwxVzBMldugMWZuE7Qdj0IGOOVqvkH5UiA5jTwHMj4JP5hZiWyrc0yb%2BtYMc%3D&ref=L%3A-7633487353668220372&srno=b_1176
"
                   Samsung Guru FM Plus SM-B110E/D (Black) 
               ","Rs. 1,450",/samsung-guru-fm-plus-sm-b110e-d/p/itme996scgqp4dcg?pid=MOBE996SKVGGH94Q&al=9UVSf0Mge7TyrGHTwxVzBMldugMWZuE7Qdj0IGOOVqsSc6jbGiiXy3GZSaiUtZc%2BlEii%2BQgFEiI%3D&ref=L%3A-7633487353668220372&srno=b_1177
"
                   Samsung Guru FM Plus SM-B110E/D (Dark Blue) 
               ","Rs. 1,450",/samsung-guru-fm-plus-sm-b110e-d/p/itme996scgqp4dcg?pid=MOBEA9SJWSGMFVPP&al=9UVSf0Mge7TyrGHTwxVzBMldugMWZuE7Qdj0IGOOVquz4%2F1DDFb73gplITQg%2FSu%2FjiMHpQvlHj4%3D&ref=L%3A-7633487353668220372&srno=b_1178
"
                   Karbonn K98 (Black) 
               ","Rs. 1,450",/karbonn-k98/p/itme45sjybxq2t7v?pid=MOBE45SJYSKPESTH&al=9UVSf0Mge7TyrGHTwxVzBMldugMWZuE7Qdj0IGOOVqt6Zs6j5%2BtgzB%2BNhv%2BKCxwPiJ%2Bkk9Rv0HA%3D&ref=L%3A-7633487353668220372&srno=b_1179
"
                   iBall Tarang 2.8J (Coffee Brown) 
               ","Rs. 1,469",/iball-tarang-2-8j/p/itme93kbh7wmzhxy?pid=MOBE68MYD5MRHRBZ&al=9UVSf0Mge7R103eXHbq6A8ldugMWZuE7Qdj0IGOOVqtMw8B5IWoMwALXGL5gwEoN6UL4h8ICILQ%3D&ref=L%3A2668671804552463708&srno=b_1180
"
                   intex mega (black!1white) 
               ","Rs. 1,470",/intex-mega/p/itmef5nvsnrzhgnt?pid=MOBEF5NVB7VJUJ5C&al=9UVSf0Mge7R103eXHbq6A8ldugMWZuE7Qdj0IGOOVqsd4pksfPbpbaVosmZ8Ocb2ocGHh2H85NE%3D&ref=L%3A2668671804552463708&srno=b_1181
"
                   iBall Tarang 2.8J
               ","Rs. 1,472",/iball-tarang-2-8j/p/itme93kbh7wmzhxy?pid=MOBE7JN3XY5YUSDQ&al=9UVSf0Mge7R103eXHbq6A8ldugMWZuE7Qdj0IGOOVqv8kZgR%2FA8Ms3pr5fHQsc4g2r2WmkDppzQ%3D&ref=L%3A2668671804552463708&srno=b_1182
"
                   Nokia NOKIA 105 DS (BLACK) 
               ","Rs. 1,475",/nokia-105-ds/p/itmeb7gr4rbnzjm2?pid=MOBEB7GRYVYXUHHH&al=9UVSf0Mge7R103eXHbq6A8ldugMWZuE7Qdj0IGOOVquSu%2BoGOpT7RZy8dC%2BlFQZG4phYOmIaSC4%3D&ref=L%3A2668671804552463708&srno=b_1183
"
                   Samsung Guru Fm Plus (Black) 
               ","Rs. 1,475",/samsung-guru-fm-plus/p/itmebfzqnw6h3av3?pid=MOBEBFZQF58FSFCJ&al=9UVSf0Mge7R103eXHbq6A8ldugMWZuE7Qdj0IGOOVquTQK%2B8H8TMJM9nM1Y0ICGrl%2Bp6Jkju5PU%3D&ref=L%3A2668671804552463708&srno=b_1184
"
                   Spice Power S-580 with Power Share (Grey Black) 
               ","Rs. 1,475",/spice-power-s-580-share/p/itmef6mnhwhpy4az?pid=MOBEF6MNHG3SRXNH&al=9UVSf0Mge7REoalWNIKo%2FsldugMWZuE7Qdj0IGOOVqvy%2FBW3bAsSTh3MBlAuxtyx%2FDj2AM7jvLQ%3D&ref=L%3A2668671804552463708&srno=b_1185
"
                   Spice Gaming Mobile X-2 (Grey) 
               ","Rs. 1,475",/spice-gaming-mobile-x-2/p/itmeyw2z4b6tzdgh?pid=MOBEYW2ZF6HMZDNB&al=9UVSf0Mge7REoalWNIKo%2FsldugMWZuE7Qdj0IGOOVquaDmu08xAOIC7y1N0gr9Wn0rdOpRXVTgo%3D&ref=L%3A2668671804552463708&srno=b_1186
"
                   Lava C180 (Black) 
               ","Rs. 1,479",/lava-c180/p/itmed7zdgudy4hkr?pid=MOBED7ZDGAUYW6AT&al=9UVSf0Mge7REoalWNIKo%2FsldugMWZuE7Qdj0IGOOVqtLNOUtd2Keb7DQEA3BCYR55eY9sZLnCGs%3D&ref=L%3A2668671804552463708&srno=b_1187
"
                   Lava Spark 284 (Grey & Black) 
               ","Rs. 1,479",/lava-spark-284/p/itmeb3x2jgahpykp?pid=MOBEB3X2BTVNGJGG&al=9UVSf0Mge7REoalWNIKo%2FsldugMWZuE7Qdj0IGOOVqsLDS42cU4fSRQeUkCGLQRsCZI5EucWcK0%3D&ref=L%3A2668671804552463708&srno=b_1188
"
                   Spice Style275 (Brown/Champagne) 
               ","Rs. 1,479",/spice-style275/p/itmecv6xzt5sf7rm?pid=MOBECV6XXHZWJ4FX&al=9UVSf0Mge7REoalWNIKo%2FsldugMWZuE7Qdj0IGOOVqs1Qv93ZInj4UINt5P5wc7oshkt4XR3WR4%3D&ref=L%3A2668671804552463708&srno=b_1189
"
                   Spice Power 5855 (Shining Silver) 
               ","Rs. 1,479",/spice-power-5855/p/itme9hreh6jjmxwf?pid=MOBE9HREA8M9TSJS&al=9UVSf0Mge7REoalWNIKo%2FsldugMWZuE7Qdj0IGOOVqvUa1NgAcwwuxD%2BaF44ThxFbuaWIMciuXM%3D&ref=L%3A2668671804552463708&srno=b_1190
"
                   Micromax X242 (Grey) 
               ","Rs. 1,480",/micromax-x242/p/itmefmjcnhn3gr4d?pid=MOBEFMJCBNRY8S4S&al=9UVSf0Mge7REoalWNIKo%2FsldugMWZuE7Qdj0IGOOVqur14rrhD9HFeh%2BHb8%2B8r1%2BbNBuFgC%2BpWE%3D&ref=L%3A2668671804552463708&srno=b_1191
"
                   Jivi Four Sim Big Display (White) 
               ","Rs. 1,488",/jivi-four-sim-big-display/p/itmdzyujhnzvytat?pid=MOBDZYUJH5PFZNZE&al=9UVSf0Mge7REoalWNIKo%2FsldugMWZuE7Qdj0IGOOVqtNBcrugbOKys84wphtkjyIG4UtiDitZaQ%3D&ref=L%3A2668671804552463708&srno=b_1192
"
                   Intex Turbo Style (Champagne) 
               ","Rs. 1,490",/intex-turbo-style/p/itmedeyveyjptbgc?pid=MOBEDEYVQ9DAW6DW&al=9UVSf0Mge7SPo9XKpGwq28ldugMWZuE7Qdj0IGOOVque0y1inAzg%2FRRHDUjEyUX1OcyBAwYlCfc%3D&ref=L%3A2668671804552463708&srno=b_1193
"
                   A&K A888 (Black) 
               ","Rs. 1,490",/a-k-a888/p/itme8azxysdcma3g?pid=MOBE6E7VDVHJHGH4&al=9UVSf0Mge7SPo9XKpGwq28ldugMWZuE7Qdj0IGOOVqssIugmUAjnShutZQolhAewYNLxTBPVDrY%3D&ref=L%3A2668671804552463708&srno=b_1194
"
                   Micromax X602 (Grey) 
               ","Rs. 1,490",/micromax-x602/p/itmedcttzmqr5txp?pid=MOBEDCTTGV8WSMDG&al=9UVSf0Mge7SPo9XKpGwq28ldugMWZuE7Qdj0IGOOVqtjnQjGDFZMvib6%2FqGMohz5zkmD%2FKzXyMA%3D&ref=L%3A2668671804552463708&srno=b_1195
"
                   Karbonn k1 (White Champagne) 
               ","Rs. 1,490",/karbonn-k1/p/itme9kfxf8xkhnqu?pid=MOBE9KFXRUEYZKYT&al=9UVSf0Mge7SPo9XKpGwq28ldugMWZuE7Qdj0IGOOVqtWeCfRAGaK%2Fx57lDWCr6wzyTGXwUeP5CQ%3D&ref=L%3A2668671804552463708&srno=b_1196
"
                   Intex Mega (white, orange) 
               ","Rs. 1,490",/intex-mega/p/itmedzyhbn6wdrfe?pid=MOBEDZYHYGZ52SJ5&al=9UVSf0Mge7SPo9XKpGwq28ldugMWZuE7Qdj0IGOOVqv3hxWzvzc9E6rCmjpeHQ70jpty9I%2FrO1Q%3D&ref=L%3A2668671804552463708&srno=b_1197
"
                   Intex Tubo S5 (White) 
               ","Rs. 1,490",/intex-tubo-s5/p/itme2rx6jgyvkgdc?pid=MOBE2RX6GTKDQRHX&al=9UVSf0Mge7SPo9XKpGwq28ldugMWZuE7Qdj0IGOOVqtJSd3NGIzKGhJQr8t8V5ijI6jQa4eXIts%3D&ref=L%3A2668671804552463708&srno=b_1198
"
                   Intex Intex Ultra-3000 mAH Battery Black-Red ITorchIAut...
               ","Rs. 1,491",/intex-ultra-3000-mah-battery-black-red-itorchiauto-call-recorder/p/itmechaqdaqn6qbu?pid=MOBECHAQEAXJWYGD&al=9UVSf0Mge7SPo9XKpGwq28ldugMWZuE7Qdj0IGOOVqsS1ztGa%2BWzRI8IhxNYd%2FTsVuri%2BstXG%2FM%3D&ref=L%3A2668671804552463708&srno=b_1199
"
                   Intex Tubo S5 (White) 
               ","Rs. 1,490",/intex-tubo-s5/p/itme2rx6jgyvkgdc?pid=MOBE2RX6GTKDQRHX&al=9UVSf0Mge7RStmaE49bp8sldugMWZuE7Qdj0IGOOVqtJSd3NGIzKGhJQr8t8V5ijI6jQa4eXIts%3D&ref=L%3A7279415372178803486&srno=b_1200
"
                   Intex Intex Ultra-3000 mAH Battery Black-Red ITorchIAut...
               ","Rs. 1,491",/intex-ultra-3000-mah-battery-black-red-itorchiauto-call-recorder/p/itmechaqdaqn6qbu?pid=MOBECHAQEAXJWYGD&al=9UVSf0Mge7RStmaE49bp8sldugMWZuE7Qdj0IGOOVqsS1ztGa%2BWzRI8IhxNYd%2FTsVuri%2BstXG%2FM%3D&ref=L%3A7279415372178803486&srno=b_1201
"
                   Intex Turbo Twist (Black) 
               ","Rs. 1,495",/intex-turbo-twist/p/itmedg2zceubswzh?pid=MOBEDG2ZGPET8QFF&al=9UVSf0Mge7RStmaE49bp8sldugMWZuE7Qdj0IGOOVqsUy9GwaKXzYFWvkmX413NvY3SoE%2FVnuMw%3D&ref=L%3A7279415372178803486&srno=b_1202
"
                   Karbonn K40 (RED) 
               ","Rs. 1,495",/karbonn-k40/p/itme8hbmthtwftqp?pid=MOBE8HBMECPVZCMC&al=9UVSf0Mge7RStmaE49bp8sldugMWZuE7Qdj0IGOOVqtRQOsFLIvCdzgZ4Pngl9hbs4DR4GthwnQ%3D&ref=L%3A7279415372178803486&srno=b_1203
"
                   Celkon Charm One (Black) 
               ","Rs. 1,495",/celkon-charm-one/p/itme93kakcdakz6h?pid=MOBE45SJPCAS9SM7&al=9UVSf0Mge7RStmaE49bp8sldugMWZuE7Qdj0IGOOVqsmG5%2BQ5znlq766mka7qcuXW2HfwOpQkLE%3D&ref=L%3A7279415372178803486&srno=b_1204
"
                   Mtech L4 (Silver) 
               ","Rs. 1,495",/mtech-l4/p/itme93jxnrbd9hjy?pid=MOBEYCF7AFT8YWVK&al=9UVSf0Mge7RkyEekVOCwk8ldugMWZuE7Qdj0IGOOVqtQ9RAs%2B8clca04X%2FBJ8a5v5igWuOQFTI4%3D&ref=L%3A7279415372178803486&srno=b_1205
"
                   Karbonn K40 (Black) 
               ","Rs. 1,495",/karbonn-k40/p/itmeaegducgffhff?pid=MOBEAEGDBZMYM9MY&al=9UVSf0Mge7RkyEekVOCwk8ldugMWZuE7Qdj0IGOOVqvv8EIUdf1Ip79r7K9qy%2BDsTDrP0oWv7os%3D&ref=L%3A7279415372178803486&srno=b_1206
"
                   Micromax x (grey) 
               ","Rs. 1,496",/micromax-x/p/itmecmer5ugf2fgy?pid=MOBECMERJKJUXTYW&al=9UVSf0Mge7RkyEekVOCwk8ldugMWZuE7Qdj0IGOOVqtm3y9RXWtqFy48oEkirlIbV0mwTK9iF40%3D&ref=L%3A7279415372178803486&srno=b_1207
"
                   Micromax X849 (BLACK) 
               ","Rs. 1,497",/micromax-x849/p/itmeejfxgkhstypk?pid=MOBEEJFXBTVKDCQR&al=9UVSf0Mge7RkyEekVOCwk8ldugMWZuE7Qdj0IGOOVqt6malnFLkKUVkUmUHZ2S6ACO%2BJAfv%2Fnwk%3D&ref=L%3A7279415372178803486&srno=b_1208
"
                   Rage Companion (Guenmetal) 
               ","Rs. 1,498",/rage-companion/p/itme738ymjrt9b9n?pid=MOBE6PBP6FHJS3GY&al=9UVSf0Mge7RkyEekVOCwk8ldugMWZuE7Qdj0IGOOVqupJT4cviqwRZFEqOy%2BZgw7CD8M0gyHaVY%3D&ref=L%3A7279415372178803486&srno=b_1209
"
                   Yestel Q1520 Dual Sim 1200mah 4"" inch Smartphone (Black...
               ","Rs. 1,498",/yestel-q1520-dual-sim-1200mah-4-inch-smartphone/p/itmee2ytvuztuyjx?pid=MOBEE2YTWRMJY7FS&al=9UVSf0Mge7RkyEekVOCwk8ldugMWZuE7Qdj0IGOOVqtqLOA3h6tA5VeIazMdl8QcFc%2Fy5P58ou8%3D&ref=L%3A7279415372178803486&srno=b_1210
"
                   Whitecherry BL2000 (Red) 
               ","Rs. 1,499",/whitecherry-bl2000/p/itmee8y4yxdefk5d?pid=MOBEE8Y59PFZEJAS&al=9UVSf0Mge7Sp1LJfqwVYwcldugMWZuE7Qdj0IGOOVqvYHofaehmGDTU9WVS5SMOLpqyRPeI8tpQ%3D&ref=L%3A7279415372178803486&srno=b_1211
"
                   Lemon B423 (Black, Red) 
               ","Rs. 1,499",/lemon-b423/p/itmeahjbyakryydn?pid=MOBEAHJBZWRA3BPZ&al=9UVSf0Mge7Sp1LJfqwVYwcldugMWZuE7Qdj0IGOOVqsX5oAF76RXYJVX%2FsdDIkA9pygHfpGONo0%3D&ref=L%3A7279415372178803486&srno=b_1212
"
                   Adcom T35 (White) 
               ","Rs. 1,499",/adcom-t35/p/itmee2nkpcqrwqma?pid=MOBEE2NKGH7ZYDZM&al=9UVSf0Mge7Sp1LJfqwVYwcldugMWZuE7Qdj0IGOOVqss0SKvldgVCSRZCOkQBnU%2FQhhMw%2FypfKA%3D&ref=L%3A7279415372178803486&srno=b_1213
"
                   Adcom T35 (Black) 
               ","Rs. 1,499",/adcom-t35/p/itmee2nkpcqrwqma?pid=MOBEE2NKZAURH65N&al=9UVSf0Mge7Sp1LJfqwVYwcldugMWZuE7Qdj0IGOOVquuYuGNO%2F9qJWfuGfIj%2FZDVUr2EvMxaFpo%3D&ref=L%3A7279415372178803486&srno=b_1214
"
                   Lemon B859 (Black) 
               ","Rs. 1,499",/lemon-b859/p/itme5fb6dheauzjk?pid=MOBE5FB6CHXCKYMG&al=9UVSf0Mge7Sp1LJfqwVYwcldugMWZuE7Qdj0IGOOVqtHWYKght8hRIM3FdI7dgFf7VuzTKeoR1w%3D&ref=L%3A7279415372178803486&srno=b_1215
"
                   Zen M39 (Black) 
               ","Rs. 1,499",/zen-m39/p/itme3bzcnvegk3be?pid=MOBE3BZCNCQHAUNJ&al=9UVSf0Mge7Sp1LJfqwVYwcldugMWZuE7Qdj0IGOOVqsxi1saPa9aoTOSOAwKZC9p5VNJBCU45fg%3D&ref=L%3A7279415372178803486&srno=b_1216
"
                   Lemon B621 (Black, Blue) 
               ","Rs. 1,499",/lemon-b621/p/itmea6fptghkzjfp?pid=MOBEA6FP2YPGCQDG&al=9UVSf0Mge7Sp1LJfqwVYwcldugMWZuE7Qdj0IGOOVqt1TskNFMpOy5Yw3wNhsWKmHLx9GyFiEuM%3D&ref=L%3A7279415372178803486&srno=b_1217
"
                   Intex TURBO (WHITE) 
               ","Rs. 1,499",/intex-turbo/p/itmed6g7yr2vzdfh?pid=MOBED6G7CUSGDRG8&al=9UVSf0Mge7SYg9tYd%2FXy%2F8ldugMWZuE7Qdj0IGOOVquXBtqaZfWliICuuGEVRDUSWPIp8eZstqQ%3D&ref=L%3A7279415372178803486&srno=b_1218
"
                   Intex Duoz
               ","Rs. 1,499",/intex-duoz/p/itme7yqgfg2dfbue?pid=MOBE7YQGVX5CVHZG&al=9UVSf0Mge7SYg9tYd%2FXy%2F8ldugMWZuE7Qdj0IGOOVqtJsrPrM2IbmqxLkIxTpCf1E8204LOns9k%3D&ref=L%3A7279415372178803486&srno=b_1219
"
                   Intex Turbo S2 (Black) 
               ","Rs. 1,499",/intex-turbo-s2/p/itme23jabyzahdry?pid=MOBE23JANFYBBZPY&al=9UVSf0Mge7RcUcvxNDlhB8ldugMWZuE7Qdj0IGOOVqvyOJOrniRFe5GP5bnRpxk0udqKG8Vn20I%3D&ref=L%3A-7993874264843531973&srno=b_1220
"
                   Nokia 105 Black Dual Sim (Black, 0 MB) 
               ","Rs. 1,499",/nokia-105-black-dual-sim/p/itmeahmtyv5rfxxd?pid=MOBEAHMTDRZB4HVC&al=9UVSf0Mge7RcUcvxNDlhB8ldugMWZuE7Qdj0IGOOVqtwB4J%2Fy02llu1OJECMScfhbW5uMmJATXE%3D&ref=L%3A-7993874264843531973&srno=b_1221
"
                   UNI 1.8 inch TRIPLE Sim Multimedia Set of two Mobile (N...
               ","Rs. 1,499",/uni-1-8-inch-triple-sim-multimedia-set-two-mobile-n3300-black/p/itmeenmzsysyh8vg?pid=MOBEENMZAJHAMXWF&al=9UVSf0Mge7RcUcvxNDlhB8ldugMWZuE7Qdj0IGOOVqt1n6w1NNBc5H9dgxXQ6jrKOcjyjU5CrBg%3D&ref=L%3A-7993874264843531973&srno=b_1222
"
                   Samsung Guru FM Plus (Black) 
               ","Rs. 1,499",/samsung-guru-fm-plus/p/itme9gyzeqnyzdux?pid=MOBE9GYZRG4XPSAB&al=9UVSf0Mge7TMtFtqWNXYUcldugMWZuE7Qdj0IGOOVqtwVcD5lmEcrgOnn%2BHfIdhJ1KRvHDd0f7w%3D&ref=L%3A-7993874264843531973&srno=b_1223
"
                   Micromax MMX X2i+ (Black) 
               ","Rs. 1,499",/micromax-mmx-x2i/p/itme9keggxtxbe2x?pid=MOBE9KEGVYHV7QUT&al=9UVSf0Mge7TMtFtqWNXYUcldugMWZuE7Qdj0IGOOVqt3uioWsb7BCUsY34JH70jSNRf0xJcEUdo%3D&ref=L%3A-7993874264843531973&srno=b_1224
"
                   Lemon S403 (Black) 
               ","Rs. 1,499",/lemon-s403/p/itme7487hhsthvhh?pid=MOBE7487YZGXFRVB&al=9UVSf0Mge7TMtFtqWNXYUcldugMWZuE7Qdj0IGOOVquZogQjrh6tGLw%2BFc%2Fk16lPq0DzcyHHpIM%3D&ref=L%3A-7993874264843531973&srno=b_1225
"
                   Karbonn K59 Dual Sim - Black & Red (Red) 
               ","Rs. 1,499",/karbonn-k59-dual-sim-black-red/p/itmebdgsyhgzj5uv?pid=MOBEBDGSQ96ZWQZA&al=9UVSf0Mge7TMtFtqWNXYUcldugMWZuE7Qdj0IGOOVqtcidQfg8mOu729rQQ6qrpYzIOx3H7925A%3D&ref=L%3A-7993874264843531973&srno=b_1226
"
                   iBall Avonte2 (Black+Gold) 
               ","Rs. 1,499",/iball-avonte2/p/itmebhscw9wabp2r?pid=MOBEBHSCWHTCP8JV&al=9UVSf0Mge7TMtFtqWNXYUcldugMWZuE7Qdj0IGOOVqv1q0BxSIxyLVXOHMbIxniqYpLOLb4euM4%3D&ref=L%3A-7993874264843531973&srno=b_1227
"
                   Jivi jv (black, red) 
               ","Rs. 1,499",/jivi-jv/p/itmebn23c7u4kydv?pid=MOBEBN238SNXEZ8B&al=9UVSf0Mge7TMtFtqWNXYUcldugMWZuE7Qdj0IGOOVquDzsLa9kFUSVZH6ds3DgKMD18sckCHfEA%3D&ref=L%3A-7993874264843531973&srno=b_1228
"
                   iBall Sleec 2.8 D6 (Chocalate) 
               ","Rs. 1,499",/iball-sleec-2-8-d6/p/itme3g83nwqhkn5h?pid=MOBEFZSFRZRJK6H2&al=9UVSf0Mge7TQEcgzp5s7hMldugMWZuE7Qdj0IGOOVqsTcbLCz2ppSeKVAg05n71MPzcxBOkI%2B6k%3D&ref=L%3A-7993874264843531973&srno=b_1229
"
                   Lemon B621 (Black, Blue) 
               ","Rs. 1,499",/lemon-b621/p/itmeahjb3jfyt9vz?pid=MOBEAHJBFZYRXUBD&al=9UVSf0Mge7TQEcgzp5s7hMldugMWZuE7Qdj0IGOOVqvxUv0d4hmwAZzUHuxcmcCvQDfezkVR5XI%3D&ref=L%3A-7993874264843531973&srno=b_1230
"
                   Jivi JP 4242 (White) 
               ","Rs. 1,499",/jivi-jp-4242/p/itmebfgh3epnusua?pid=MOBEBFGHJWQCGZFW&al=9UVSf0Mge7TQEcgzp5s7hMldugMWZuE7Qdj0IGOOVqsCFej5Dvz0oo%2FsAxzP98rA0q7uEap6Dhw%3D&ref=L%3A-7993874264843531973&srno=b_1231
"
                   Lemon B558 (Black) 
               ","Rs. 1,499",/lemon-b558/p/itme5fb6rgpy5bwa?pid=MOBE5FB6WYQQCZGJ&al=9UVSf0Mge7TQEcgzp5s7hMldugMWZuE7Qdj0IGOOVqtpclDZTV6mRYZ94DLr9fQs%2BAa9OIf8CWE%3D&ref=L%3A-7993874264843531973&srno=b_1232
"
                   Mobell M330 (Black) 
               ","Rs. 1,499",/mobell-m330/p/itme93ze7quxwrhh?pid=MOBE93ZEFVHEQE6Y&al=9UVSf0Mge7TQEcgzp5s7hMldugMWZuE7Qdj0IGOOVqvnx8Igkv8Inx2RwidIZPJGbBoR3u63aBs%3D&ref=L%3A-7993874264843531973&srno=b_1233
"
                   Trio Trio Smart Touch Phone Junior 3 (Black) 
               ","Rs. 1,499",/trio-smart-touch-phone-junior-3/p/itmebgypf8f3hzvy?pid=MOBEBGYPMVGNHV3H&al=9UVSf0Mge7TQEcgzp5s7hMldugMWZuE7Qdj0IGOOVqu8T9bpeRpuAX48neQaEDBEZs4aIGtJCv4%3D&ref=L%3A-7993874264843531973&srno=b_1234
"
                   Karbonn K62 Plus (White) 
               ","Rs. 1,499",/karbonn-k62-plus/p/itme739hchxj8vgb?pid=MOBDSNBVNBZJVRFA&al=9UVSf0Mge7TQEcgzp5s7hMldugMWZuE7Qdj0IGOOVqsi1Y4JayJanyJ0wh7fWhaqQOtx9dofkQU%3D&ref=L%3A-7993874264843531973&srno=b_1235
"
                   Lava KKT Trio (Black & Grey) 
               ","Rs. 1,499",/lava-kkt-trio/p/itmeb83zhj5kz973?pid=MOBEB83ZRXTWHXQS&al=9UVSf0Mge7RK4S9OD5NsKMldugMWZuE7Qdj0IGOOVqvMf%2BSVH7Rhid63JG7TmLkzOoWrOPK1QXE%3D&ref=L%3A-7993874264843531973&srno=b_1236
"
                   Rage With Power Bank Feature (Green, Black) 
               ","Rs. 1,499",/rage-power-bank-feature/p/itmeafh2gxgdktvg?pid=MOBEAGKGUYXAX7RS&al=9UVSf0Mge7RK4S9OD5NsKMldugMWZuE7Qdj0IGOOVqs00ngI5tTOqxgEiGm2aU89J6UyONVULP8%3D&ref=L%3A-7993874264843531973&srno=b_1237
